OWNER,TABLE_NAME,TABLE_BUSINESS_NAME,TABLE_DESCRIPTION,grain,COLUMN_ID,COLUMN_NAME,COLUMN_BUSINESS_NAME,COLUMN_DESCRIPTION,DATA_TYPE,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,76,BOOTFIRMWAREVERSION,,,VARCHAR2,50,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,77,PCBAHARDWAREVERSION,,,VARCHAR2,50,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,78,HIGHPOWERMODE,,,VARCHAR2,50,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,79,RIGHTSIZINGMODE,,,VARCHAR2,50,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,80,STATICCRCDATA,,,VARCHAR2,50,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,81,ADDRESSINGMECHANISM,,,VARCHAR2,20,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,82,TARGETMARKET,,,VARCHAR2,20,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,83,DVCCAPATTRS,,,CLOB,4000,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,84,LASTSUCCESSEVNTRSPNSEDTM,,,TIMESTAMP(6),11,,6.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,85,GAPCLTNATTRID,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,86,ISMODULECHANGEOUTINPROGRESS,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,87,MODEMFIRMWAREVERSION,,,VARCHAR2,50,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,88,METERPROGRAMIDS,,,CLOB,4000,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,89,COMMISSIONINGCODE,,,VARCHAR2,20,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,90,HEATSENSECONFIGURATIONID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,91,WIFICONNECTIONSTATUSID,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,92,WIFISTATUSUPDATEDUTCDTM,,,DATE,7,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,93,REV7ACTIVATIONDATE,,,DATE,7,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,94,METERDISCOVERYPUSHSENTFLAG,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,95,ACCESSPOINTNAME,,,NVARCHAR2,510,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,96,ROUTEIOTACTIVATIONSTATUS,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,97,ROUTEIOTSTATUSCHANGEDATE,,,DATE,7,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,98,LASTRSSI,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,99,LASTCERTOPUPDDTM,,,DATE,7,,,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,100,STAGINGCERTID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,RFENDPOINTPROPERTIES,RF Endpoint Properties,"Additional RF/endpoint detail and properties (DCW version, neighbor count, mesh layer/path, firmware activation).",One row per endpoint,101,DEVICEGENID,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,1,RSSDEVICEID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,2,ENDPOINTID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,3,PENDINGCOMMAND,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,4,COMMANDLOGID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,5,STATUSCODEID,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,6,LASTSTATUSCHANGED,,,TIMESTAMP(6),11,,6.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,7,ARMED,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,8,TRANSMITAFTERDISCONNECT,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,9,ARMOPTIONS,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,10,VTENABLED,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,RSSDEVICES,Remote Service Switch Device,Remote service switch (disconnect) device state per endpoint - armed/connect status and last change.,One row per RSS device,11,CTENABLED,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,1,SERVICELOCATIONID,Service Location Identifier,Unique identifier for the service location.,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,2,SERVLOC,Service Location Reference,The service-location reference number for the meter location.,NVARCHAR2,200,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,3,ADDRESSID,Address Identifier,Address of the service location.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,4,CUSTOMERID,Customer Identifier,Customer at the service location.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,5,PREMISEID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,6,EALOCATION,,,NVARCHAR2,200,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,7,GRIDLOCATION,,,NVARCHAR2,100,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,8,POLENO,Pole Number,Pole number associated with the location.,NVARCHAR2,40,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,9,FEEDER,Feeder,Distribution feeder serving the location.,NVARCHAR2,100,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,10,REVENUECLASS,Revenue Class,Revenue class for the service location.,NVARCHAR2,100,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,11,BILLINGCYCLENAME,,,NVARCHAR2,100,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,12,DESCRIPTION,,,NVARCHAR2,400,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,13,METERPOSITION,,,NVARCHAR2,510,,,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,14,GPSLOCATIONID,GPS Location Identifier,GPS location of the service location.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,15,LOCATIONID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,SERVICELOCATIONS,Service Location,"Service-location information for meters, provided by the utility at installation. SERVLOC is the reference number.",One row per service location,16,TIMEZONECODE,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,1,STATUSCODEID,Status Code Identifier,Numeric status identifier.,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,2,NAME,Status Name,"Status name such as Normal, Discovered, Lost, Inventory.",VARCHAR2,20,,,True
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,3,OBJECTTYPEID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,4,PARENTSTATE,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,5,PRIORITY,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,6,NOTES,,,VARCHAR2,255,,,True
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,7,DISPLAYCODE,,,VARCHAR2,16,,,True
CENTRALSERVICES,STATUSCODES,Status Code,"Maps a status ID to a status name for meters/endpoints (e.g., 8 = Normal, 1 = Inventory, 6 = Lost).",One row per status code,8,MSODDEVICESTATUS,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,USERROLE,User Role,Associates users to roles for access control.,One row per user-role assignment,1,USERID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,USERROLE,User Role,Associates users to roles for access control.,One row per user-role assignment,2,ROLEID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,1,USERID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,2,ORGANIZATIONID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,3,LOGINUSER,Login User,Command Center login name.,NVARCHAR2,100,,,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,4,PASSWORD,,,NVARCHAR2,100,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,5,FIRSTNAME,First Name,User's first name.,NVARCHAR2,100,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,6,LASTNAME,Last Name,User's last name.,NVARCHAR2,100,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,7,PHONE,,,VARCHAR2,50,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,8,PAGER,,,VARCHAR2,50,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,9,EMAIL,Email,User's email address.,NVARCHAR2,100,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,10,LOCKOUT,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,11,LOGINATTEMPTS,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,12,NOTES,,,NVARCHAR2,510,,,True
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,13,SYSTEMUSER,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,14,ARCHIVE,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,15,LASTPWDCHANGE,,,TIMESTAMP(6),11,,6.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,16,SPECIALLOGIN,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,17,SHOWHIDDENSCREENSDISABLED,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,USERS,User,"Command Center user accounts (login, name, contact, lockout).",One row per user,18,NTFCTNADDRTXT,,,NVARCHAR2,510,,,True
